ID,Is_Churn
d9bf332a,1
074b1d75,1
fe1b2bb6,1
cac3d537,1
a794842c,1
1acec006,1
2a909562,1
4e22844f,1
2982226e,1
01b1d2d0,1
29e911bf,1
5bb13987,1
dd130cf7,1
c6cffd90,1
b078a80d,1
d8439bf4,1
5bab1764,1
53b6b266,1
6ef7090c,1
752ef108,1
19d332f4,1
058e6fd7,1
a0548243,1
d3c903ea,1
9b25fe41,1
f44d433d,1
ba6bb95a,1
d2342a30,1
291a4bc1,1
ee91183b,1
d7862bd3,1
3bf98790,1
c1a20b17,1
496dd975,1
2879d4fe,1
e4424244,1
7365f26f,1
89c41b64,1
441bf67f,1
c7629ca5,1
e87a5965,1
bf519258,1
5aadc2e9,1
debc7639,1
1bcd4c64,1
c6c51100,1
e49b7968,1
bf52e138,1
fa7b443a,1
36e7346c,1
1d01ebb3,1
54d7373a,1
3cdf61f5,1
3a60809c,1
793e3533,1
28bfc63a,1
6bc7abad,1
b155c1e8,1
45c4f837,1
b58db494,1
33c7913b,1
1d17715a,1
a6a47c8d,1
2770520b,1
2b9d3be3,1
1c685187,1
56c0e066,1
113ddaa7,1
9870b613,1
30a5253d,1
ce831efd,1
bf8dac41,1
9a419985,1
41e45b75,1
d9ceaa8f,1
45346bec,1
094ea377,1
073f6b05,1
b2300d6e,1
e6d00f22,1
1a391f22,1
9aee496e,1
ded16e6c,1
25b87f1f,1
38d09552,1
dbd647bc,1
5acd55be,1
2a84183c,1
f01e6667,1
e513e8df,1
5b181c23,1
477f9d3c,1
5d130740,1
3e5c86e4,1
1acb5cb1,1
8354f6e5,1
43dba57e,1
1b66e260,1
4fcd3a49,1
a4696514,1
67fff4f7,1
33e8a9f3,1
8877bb02,1
1755984c,1
b48f3ee8,1
86adf26f,1
53a66d1e,1
b12ac320,1
6aa483ea,1
38f100f0,1
d198eaf7,1
96630e2e,1
d32243e1,1
b9dee1a5,1
999a6be8,1
265d46d7,1
f0366848,1
e0d2468c,1
3b82fdcf,1
de336e00,1
5da48a2d,1
674c8931,1
2b3cf547,1
64b19545,1
bb44e503,1
8b9c4af2,1
096f0fb0,1
7b778652,1
a3e2aebf,1
9ba3a979,1
5dd395b7,1
981f06dc,1
2f366286,1
bb9e8eb7,1
da9c252f,1
a3893be6,1
5b257372,1
0389fba6,1
808c3a5f,1
4f7babd9,1
f453abdb,1
5ac9acd8,1
d0658edf,1
274c02d5,1
58a6f874,1
c6dc9223,1
67fd26c4,1
bc66ddf8,1
667ee6d1,1
083551ca,1
af40f000,1
7d2a4040,1
e5356ff7,1
824656e5,1
66b79b8a,1
19422b05,1
b627344a,1
74e79491,1
a638dacc,1
2f9c8e30,1
ce93f8f1,1
928d7d80,1
c2e4c5e4,1
2cd6f849,1
a1512e71,1
14530138,1
8b16a41f,1
e0ca4ecb,1
0e40db01,1
9a2961e3,1
10848b4a,1
0be9e41b,1
d6b08236,1
8580578a,1
f713ced1,1
578090ae,1
f342f442,1
41dfbe8e,1
6579a9d4,1
77404b2b,1
868b5ab2,1
3803c255,1
61353c51,1
7f7dbee1,1
ada80c1f,1
cc3c8820,1
800c9623,1
8869a50f,1
780a9480,1
8ec97691,1
7034cda5,1
e80d6880,1
dac08d41,1
ab175aff,1
7708e03a,1
7a6d5dc4,1
1c24122d,1
39fbd4bd,1
7a56c1b5,1
0cb79dd9,1
e33f4df3,1
0dee8b3e,1
4c79b58e,1
d1f5bea6,1
54f25b36,1
69cde067,1
802d352a,1
494291b3,1
b2433835,1
fc8323a3,1
692791fc,1
1e9fb054,1
16c423e7,1
8c38f0a6,1
d897577a,1
1a85f722,1
d951b77b,1
11c6c215,1
cecfcf43,1
ce808668,1
5b4ea2d8,1
ebed19fb,1
d47b5ac3,1
379b629d,1
a11f3cf9,1
783e22b9,1
34b7f3c3,1
434aa270,1
2376c1dc,1
d9fb7261,1
395ee77f,1
a58690d3,1
5e711dad,1
981ab877,1
ff62303f,1
49993050,1
59c185fc,1
56fc0f8b,1
4322f8c8,1
57d90415,1
7c358f1a,1
3931c73b,1
62eeab3e,1
7371f400,1
1625e939,1
9f9193e0,1
6b004130,1
28ed7361,1
1311f8d9,1
e9bd3f12,1
63ce6cbb,1
fc26c3d9,1
6a47092b,1
ddb3bb73,1
c523bc1a,1
0b7c15d9,1
669d116c,1
0abab6ec,1
12097a01,1
c092efe2,1
f7d2adda,1
3ec9709f,1
b7e0e13e,1
59ed03a5,1
831cc95d,1
3652a82d,1
d33b1242,1
9479db2d,1
b9de7431,1
ede4d20c,1
70e2c963,1
dbb08925,1
8d6a398f,1
af59c1eb,1
d25b0f96,1
fd3c5aa3,1
9f72d50c,1
10c80169,1
9110b491,1
a5c80154,1
05d0107f,1
9fd4e9ca,1
63e6a610,1
d91b17fc,1
37a3e165,1
89dc797d,1
7e10f9b1,1
2abbf550,1
92cce1b4,1
1734e5ad,1
5fd5df53,1
033b6146,1
6b117669,1
ef9d713a,1
8bc01a90,1
94f0958b,1
894b8aab,1
43f1f8dc,1
6cc490ce,1
b4f8fd04,1
f66f84f7,1
5ed4de9b,1
5312c3d3,1
9ccd6cd4,1
60b2cc17,1
4a734dfe,1
9fef2c55,1
caf99976,1
4cbeba30,1
a260c079,1
d34d8f18,1
2a59afc5,1
2350524d,1
6850b1fd,1
b56dc557,1
0fe330c1,1
350c3881,1
2385da1f,1
92507d7d,1
50e7bc67,1
a9434ed6,1
0aff7eae,1
daafe320,1
d6850386,1
cc3daa12,1
56429b02,1
adba8078,1
e0022650,1
a435487d,1
90731447,1
bc167540,1
58de1cbe,1
2634e7cb,1
ce10b4e7,1
1588bf3f,1
1ef07ac3,1
37bdd01d,1
dca55772,1
902cd27b,1
98e7d3a7,1
3aa358aa,1
2946914f,1
0b7c5cb3,1
4742b5c4,1
9c0bcac4,1
3d23a2e3,1
4015fb46,1
ce8fd851,1
61e4f94a,1
efe0a901,1
1fc8f2be,1
58152c54,1
47b6ab8d,1
0066a002,1
54f57312,1
51801c2c,1
4f64f0d0,1
88f3502f,1
d3f7d180,1
72f8ae06,1
c3e6a720,1
e6fcccfb,1
1e9aa788,1
6ef3f4fb,1
9473187c,1
787b7b4a,1
6155fef1,1
12af4301,1
38ba3f4b,1
6558a761,1
fc605e44,1
174aa953,1
bcfe5308,1
f75900cf,1
3dcd845c,1
ea7a9b3b,1
3bc99271,1
a566574f,1
1e620e88,1
89333613,1
107ddbfa,1
e3e2978c,1
2ebdd20d,1
6e1998e2,1
580856cd,1
91a477ff,1
3fc9aa42,1
d8acdd4e,1
c94d30b1,1
9e81d39f,1
5b02d065,1
b46a32a8,1
6b25ce7b,1
3116890b,1
01b52b43,1
f9114332,1
be429386,1
58affd39,1
1f488321,1
8049403a,1
ffcb221c,1
fab2798f,1
ae47fe6d,1
dfbbf05e,1
d3116b0b,1
421248a7,1
49ba229f,1
5b312b7b,1
c3773d64,1
2a474063,1
2440b0d6,1
b60f4b34,1
ab85e7c5,1
fab7b0f3,1
418e04e2,1
921f1b4e,1
a0a57d37,1
93f7ca5c,1
929961c9,1
5eb92669,1
f6514dd1,1
2c15e1bf,1
44425395,1
8dff7309,1
a2894883,1
c5e9fe05,1
d441b353,1
c0c7afb9,1
51de93d9,1
bd0c247a,1
9193aa74,1
12e839fb,1
b9a49077,1
0a3bab60,1
fdcc7ef2,1
bfb9affe,1
5bcdfefe,1
b1fee235,1
492230a0,1
86205ba4,1
b08dff29,1
cd7e691b,1
df0496db,1
877a7b4a,1
da5d5bb5,1
e8caad85,1
d715678a,1
b54406ce,1
2cb361bd,1
c15c15b6,1
131fa9ad,1
238eade6,1
68468044,1
e1123943,1
be407566,1
386ad49f,1
a771becc,1
102aa54c,1
68775295,1
06721261,1
bab6f8ac,1
0644c2a1,1
3e6d91af,1
c73626b5,1
586ad648,1
588f594a,1
0089044a,1
6ebbff0f,1
b9853b33,1
cbd67ccc,1
09d2fc5f,1
fe7a0bdd,1
a32296b6,1
97aed575,1
e9095da3,1
d24daec7,1
d96f5412,1
f2bcc9dd,1
875355aa,1
be4c6ea5,1
41fcf4d3,1
5846a49a,1
66570b06,1
0fef4093,1
d9512f58,1
a77129cd,1
727c92e2,1
d75bd49d,1
fced170d,1
02b10e72,1
dd83b007,1
daab621a,1
0f46fe34,1
3df17642,1
49cd3efe,1
007af9fc,1
9d20ba67,1
c6d0ca65,1
7abb7fed,1
80fefbde,1
f60de7d0,1
2539bdea,1
0d211bfc,1
381f7f62,1
f032deef,1
5a3c0e37,1
4ce7b55d,1
90558175,1
041e1cdc,1
6affaf32,1
bef4c566,1
da1297aa,1
5239ab09,1
a24b8a9c,1
42d8263d,1
20415298,1
b427b90e,1
88d0b996,1
247ad7aa,1
724af34d,1
5d8a7af8,1
b3bc9c0c,1
cbba337f,1
dda90d12,1
34e4377b,1
454de982,1
e2ed6bc6,1
21e11830,1
2d237e5f,1
4a3e40e5,1
8da0e482,1
18257657,1
32750397,1
27947979,1
8c72ea10,1
c7e3d962,1
a3cdd61f,1
4fa153b2,1
9196be31,1
a76fefdd,1
4f6c1bd5,1
46d4ddde,1
3f584109,1
d6fc9a7c,1
e1fa5fbf,1
5b18f19c,1
1cc65826,1
42ac38ce,1
8facbeba,1
281857b7,1
de40acb1,1
4b179daa,1
594c15c8,1
41695610,1
71a1e73c,1
4c7e3f15,1
c5b1fbcb,1
bc1cbbdf,1
6273ec89,1
e1dad0df,1
4eecc4d0,1
3f13f79f,1
0d4f798f,1
879b9ead,1
80d9fc0c,1
156eebd2,1
c6841a7a,1
100873c6,1
dcc15114,1
65872d4a,1
ca318f56,1
35e72469,1
60f26a37,1
c13ea3fb,1
3ae5496e,1
96b4de95,1
4a311b91,1
d748f491,1
968eaddb,1
03d92b3e,1
d2075a2c,1
1c97c064,1
a22afb87,1
92e2507f,1
75a9bd7d,1
229d7b6a,1
69b6484a,1
1ad70bbd,1
2c9cd7cf,1
ae3de8a7,1
a033038f,1
97fed101,1
f603922c,1
d3a8e204,1
233f12b1,1
28e3a2e4,1
d47ef94a,1
8de0bc8c,1
ea9bb38e,1
7300be62,1
3f31061a,1
5f6c6350,1
45269356,1
e5a8b533,1
8b808b61,1
5c1b1983,1
4d1ae9ee,1
ef44d911,1
21472c35,1
0b4683bb,1
e865f644,1
c1ec2720,1
edc69d24,1
e9312d27,1
b0c0aa85,1
4f4cc27a,1
92c11c8b,1
8c1a8234,1
d8cc8dba,1
e2fdbba7,1
6ad4d4bc,1
bfd3c093,1
7b1857a2,1
b8fecd2a,1
69f83b82,1
cf5a75ee,1
eabe97d9,1
7e3feeac,1
8852de10,1
6f18ebeb,1
e788aa77,1
19233a2c,1
be94ad83,1
fbbee61d,1
e3929468,1
d4d72218,1
10df8198,1
27106b53,1
b26e5e57,1
074b6886,1
00fb9ec3,1
dc41516e,1
70d8dc50,1
41330516,1
52cf8a83,1
b2fcb8c4,1
359075e9,1
bb17b2ea,1
63bc4270,1
4a4d30c9,1
6a94bdc2,1
85ed23a0,1
c0bfbabb,1
3addf330,1
75eca926,1
582212e6,1
4a15654a,1
e1f94152,1
e8161c17,1
9ce5e0a0,1
300ce03a,1
00b431e1,1
daf3d8b8,1
436bc195,1
75d80d6e,1
e50385e8,1
9a7c2380,1
16e09e62,1
032a3b71,1
e8bb3e35,1
4cee1125,1
80cee981,1
603783b1,1
c56211b1,1
51079533,1
43f8b9c7,1
546f0135,1
6ead4fc2,1
4c30f92f,1
c2d7cd1b,1
b27a4a7b,1
09a2412b,1
e27b87eb,1
03a880b7,1
b7c1e245,1
88dab590,1
cdb57f71,1
c3bb707b,1
33ed2902,1
5e5f2f9b,1
3ff9c904,1
1b0d28df,1
57832911,1
ab35dd2c,1
d370fdbf,1
8f008838,1
dc27d751,1
eb5bd6b0,1
a26e2f06,1
7b39c43c,1
6d70e871,1
abf307a8,1
dc10ef9b,1
84b3f2c5,1
2e02dde6,1
dec3d509,1
198d936b,1
b93bcbf9,1
568db786,1
bc2991fa,1
3cb8e64a,1
4f139de0,1
3fbe6302,1
92af1f80,1
bf894685,1
cbfcecb2,1
028dce48,1
866121cd,1
617af98f,1
cc793dba,1
7d8df502,1
555511f0,1
23b44def,1
a3c3247b,1
33185667,1
876c8601,1
e686f73b,1
fd40bbcb,1
86575580,1
14724d47,1
fdaf5056,1
02e115ca,1
d0ace637,1
4e2814d4,1
b09ec851,1
5f797a04,1
8e6c5038,1
fe54dc0d,1
34ad598f,1
59ff4492,1
9073147e,1
59ce5291,1
44757630,1
d1df9179,1
54761705,1
37c63487,1
103239d3,1
01114112,1
c9a0557b,1
09b36e00,1
e1a37d4d,1
d53b0fd4,1
eb4f8faa,1
f40d391b,1
178f0cb8,1
f0650134,1
8fa47217,1
825fc1d3,1
b8354b09,1
26716ac8,1
06ef91ba,1
69abc40f,1
5bee3e15,1
bd6be3e0,1
25346f55,1
259e579c,1
25bcfbae,1
82dd6ba7,1
de50a8fa,1
233bf82e,1
d8574a6a,1
30808bc2,1
3df31792,1
c3adabf2,1
2f7be57e,1
9b0b9b55,1
800bb0de,1
a00863f6,1
6e94f938,1
bc55672f,1
1d9dd177,1
6a91d74b,1
46742355,1
afd6a115,1
2c902c54,1
1903d498,1
754ed148,1
5deda957,1
65d0cc76,1
d1ecc530,1
febc9b1a,1
3214f211,1
70efbb7e,1
c44558e9,1
f1a4bce1,1
d1862b54,1
2aac2610,1
2ceaae37,1
ebddf167,1
f1e3a9f2,1
e6deb97d,1
084fff6a,1
2c6334ae,1
198bc2a8,1
d14cef36,1
4a7b4752,1
92b37f9d,1
d0f1defc,1
4872d06e,1
0c270a7a,1
3a4a0460,1
39d24851,1
4f8d40a5,1
b9daf03d,1
d49e231b,1
acce1184,1
a330b60a,1
978d19c6,1
9302b063,1
c8ac58c7,1
4a29a064,1
6fb2476f,1
03122842,1
ee5193ec,1
9051cc4c,1
c7e581d7,1
f23cf28d,1
d8f0a8af,1
ddca7e99,1
895a720e,1
264f450a,1
c7d2afde,1
87b259d4,1
432d5751,1
477ed4c2,1
4ee7aceb,1
c7777938,1
7ad8ee3a,1
bf99b5b5,1
bed337d2,1
b115b516,1
2c8d4fcd,1
9d83f9de,1
04c56c75,1
5d99e520,1
17e5f9d4,1
10f5e28a,1
171cfd2a,1
6b899651,1
15bbc2d4,1
7cac2cac,1
9c154214,1
81920431,1
1661039c,1
b35a6bca,1
6f955158,1
fac18ef9,1
3e6f3b8f,1
3f6dceae,1
c81cbd85,1
b33b7ea7,1
aa63a553,1
99b484a7,1
8687600d,1
e6de8a00,1
e3aeffae,1
84946126,1
713bf8fc,1
b83ff7ad,1
57f583e7,1
a6c4102e,1
eac84ff5,1
6172e54d,1
1463a018,1
32ab765b,1
cf772921,1
18511d1f,1
be44a92b,1
3da30622,1
fc5ea224,1
4831790e,1
ee2649d5,1
e62aa355,1
8ef357d7,1
349afca9,1
4def6ec7,1
d1bb267f,1
15f72615,1
a5eddadb,1
7810cdde,1
095b52de,1
a0cff7ba,1
53b9f7a0,1
c728687e,1
4cb70418,1
9d52ba71,1
50078293,1
f01aec1b,1
19352e29,1
cc404b94,1
3ff0b003,1
6d2fcef1,1
73698313,1
68be330a,1
a6322eb9,1
f968cbb1,1
a2bc94c7,1
651ba552,1
c011d64b,1
573ef042,1
a4f1c4ee,1
3db5a6d1,1
f4d9b71f,1
9813c58d,1
611dddaf,1
ef49b917,1
4f9fbaef,1
10af2bce,1
f57ccdbf,1
1a14747d,1
45dbc02f,1
f6984d92,1
82883211,1
ceb19b39,1
8836d5d6,1
a0b0836e,1
19d58971,1
eb39388b,1
908237e2,1
b9e28bca,1
42e85118,1
fe080577,1
15e54b09,1
6655a757,1
026b0637,1
63f59bdf,1
e962e496,1
dce705e3,1
c745c294,1
f74ddb3b,1
a002b615,1
73f91292,1
bd8e7f9a,1
3d99ee14,1
da31ac52,1
ee4e23ba,1
0cbe775c,1
07cb5c3e,1
1723459b,1
e8dd87cb,1
648129a3,1
38240138,1
90ccdf42,1
a519acee,1
593357d9,1
e5495a53,1
ddfd2918,1
5ef20bfa,1
54e4548e,1
07b08b6b,1
a09d35b5,1
84c93faa,1
80204e16,1
630135a5,1
3b069e45,1
0ea24214,1
5ac0740d,1
9ee05bcb,1
2c8db47d,1
117f91c9,1
e8e14b43,1
62dafe1d,1
78025850,1
def21a95,1
ccff1292,1
f1037931,1
ad39cf1f,1
bfa153b6,1
1bb33e58,1
cf2635ac,1
0005d6f3,1
73364093,1
2863f0b7,1
73147bc6,1
b27e6914,1
02a88854,1
a7573cfb,1
246bd7db,1
94951274,1
fb7a9d54,1
37483749,1
270b5e67,1
6b98f58c,1
4d44a9dc,1
2c3f2efb,1
1c4ed4ed,1
fa8f234b,1
92ff019d,1
8a62b4a9,1
ff08e481,1
d93327a0,1
095af2ed,1
e6f88225,1
47453715,1
f41ef334,1
ce3dccdf,1
2d71fd21,1
e7e51cef,1
77eb52b0,1
7d255041,1
1bb6a662,1
d03143d2,1
403465e9,1
238ab5c2,1
bd7b3261,1
c71af7ad,1
7c8a2870,1
749e49a2,1
016f1e3b,1
63a65714,1
1d628211,1
6b481693,1
5ed9eacb,1
eb7829f1,1
1a6d15ce,1
6d42e110,1
0d6da340,1
8ecb9f98,1
ae762a7b,1
f6f3d38c,1
0a476ecb,1
7f4df866,1
9018acbc,1
4ddae956,1
4a7162d5,1
362fd39e,1
f30c75e6,1
4b94d8d5,1
d0965361,1
8aa8ea2c,1
eb01ea2d,1
807fede6,1
232c4d5d,1
09a234ff,1
8879ec7b,1
c82f7f22,1
d1ff9bbc,1
6477b931,1
2a67557d,1
c43b4d79,1
f16fa425,1
17dc53ab,1
3bb8d132,1
8c9813a4,1
f0e99124,1
445414ed,1
385b92c0,1
4a7a23f5,1
986187b3,1
00e70607,1
3b2907d5,1
7463d29e,1
fcfcd11e,1
2fb567a0,1
114eccc9,1
6073780b,1
43dc6306,1
b29d4927,1
fe40fd36,1
d530e15a,1
2c3909f7,1
7dcdfa09,1
2450fb59,1
60b84dfd,1
d56c6007,1
3be7ffab,1
72146a6a,1
5cd98e3d,1
14c11577,1
f34b1339,1
1aecfb9f,1
a958b171,1
c00b70cf,1
87fafb0e,1
4cdbf7f2,1
0f28bd04,1
ab60ef6d,1
7a028197,1
7a02817b,1
e6183e64,1
666d21dd,1
185bd51f,1
b0a7ada6,1
26c4319b,1
ddae1d5a,1
1cb51638,1
71971b09,1
d24a28d1,1
02d91589,1
667c16f6,1
46d9e498,1
babc09a7,1
597ab987,1
cce47d0f,1
196ff569,1
63dcb65b,1
8fd92f5d,1
609fef0b,1
58f798c8,1
7c98594f,1
ccd4490b,1
cdd25d30,1
482c0427,1
eebe2307,1
593189d7,1
75da81e9,1
8c7d5aed,1
924412ea,1
6538cdd1,1
8c30cbbe,1
a1e91122,1
563ecea0,1
e71a47df,1
adc90918,1
6d339a4c,1
4cad3f85,1
dc2d334d,1
a30b9052,1
cf5a777e,1
056ee6d0,1
08bdd3b1,1
41e08894,1
c5f1ef28,1
e3bcfaa2,1
45cfcf8e,1
d5067331,1
15c75223,1
c5fb10ed,1
2796637b,1
10405058,1
a4cb86df,1
f40830d9,1
05330b0b,1
9acb02e7,1
bac8037d,1
e7c14096,1
abbd48f9,1
4de59f07,1
2b4bba84,1
a37041fc,1
89fbb20f,1
2e4c158a,1
35036cb3,1
a5e5bfe8,1
a8cc44f4,1
c8372b08,1
c5373bb8,1
7b7c2203,1
90611e76,1
46114a3d,1
2c58546b,1
e3ae443f,1
9a4e7073,1
821d5507,1
9214b409,1
f1415fa9,1
2f750f70,1
fd52198a,1
7ebe3720,1
38a258d2,1
40377b17,1
c7ddfe18,1
8a5bed10,1
a9be1afa,1
ecd48fcd,1
3f61eb08,1
685ddd04,1
366a854a,1
f07b4909,1
66362346,1
c772aab4,1
39cc2f42,1
0c8bf618,1
ac11a4ee,1
f7f730cc,1
c304dd20,1
71c35f3f,1
a46c6e42,1
539d2626,1
6acb57a0,1
1979cac3,1
bdf0a1b6,1
ebd7e687,1
7951d8d4,1
f5c623a2,1
b3b46487,1
b1d65265,1
9dee7f63,1
02966c58,1
a0d230a9,1
a53726c8,1
848748da,1
4a13bae0,1
58110b2b,1
e776aa6b,1
be02db2c,1
4e5ddf7d,1
276c3bbc,1
b22cd48c,1
37cfb5ce,1
73ab7eb2,1
0725d513,1
01baf68c,1
d21271e8,1
35b60d6d,1
05cf0231,1
c89e8de7,1
280c3ff2,1
4a57b277,1
5d6d680e,1
d6a96f14,1
4e81e63a,1
94faba9a,1
55862369,1
63336684,1
5b213b1c,1
b2a2f13d,1
c12970bf,1
80184d4b,1
23308eff,1
90e55742,1
20916092,1
6e848013,1
36d005a6,1
524d58a4,1
d5de4f5b,1
ed50a787,1
2259f1ff,1
867ff703,1
da38e381,1
008ba640,1
9c0f09cc,1
38b1a6b0,1
5b78c0c1,1
8575e7fb,1
341b8ef1,1
e5931351,1
aff53b01,1
e1ff6f8f,1
c97ca399,1
ee346a01,1
a7f8fefb,1
46b6c97d,1
fdfac931,1
91126945,1
fa7823d3,1
384891d3,1
ec22879f,1
bf7b2e51,1
37275108,1
f3516910,1
1e7b34c6,1
ea1148ff,1
c66ffd44,1
bbbe186c,1
e7c5cb0f,1
edf718b5,1
f7ad0994,1
b93ebf9b,1
2ea9b5ca,1
6e985980,1
3769ef42,1
9032a170,1
6cadae22,1
19037f05,1
359e4a45,1
c9f2b404,1
55e915da,1
48227c74,1
cc2c131d,1
be3ddae2,1
30990ea9,1
32557c0a,1
ffb24180,1
be632ae4,1
44fa509c,1
1af10d6f,1
b7d5ee34,1
95a69d4a,1
cbced95c,1
6bc87c41,1
6a0fa73b,1
f1a9da56,1
f4e9f852,1
2a9ac8eb,1
8fcaf34d,1
b75c8a2b,1
208afacb,1
1a206944,1
fcc45d75,1
5ca83157,1
68fc4c6a,1
2cefb415,1
7d869b91,1
3715e6f1,1
f9e3d47c,1
6da44280,1
7494c7e7,1
0b0413d0,1
0b80b8db,1
a112bc36,1
b25df096,1
422a41f9,1
8bc297c4,1
9a58eb6b,1
ce71b037,1
2202cd2c,1
f92e152c,1
d7d38622,1
e2d5a93a,1
ded731b4,1
827d263e,1
74ba83f8,1
f517280c,1
1dfce3ba,1
3914c6a1,1
afced0c3,1
5a318170,1
67ac4f28,1
e005e7b5,1
7fb179b9,1
88212d99,1
d949116d,1
7f52d940,1
e8a801bf,1
f04b7402,1
8459c7a7,1
8cff1aa1,1
c2b73ebd,1
82617152,1
3761ba66,1
e20e8af0,1
59231f6f,1
4ea73e2b,1
7ac64830,1
011f6543,1
89fc20aa,1
3f46a000,1
19846443,1
d4c37d5a,1
4daf0d30,1
b4e19ba8,1
fff77e11,1
a3a88d7c,1
b9fd9d6e,1
760d3e9d,1
c176097e,1
5d5e98a8,1
448eddb2,1
c0177afe,1
3000da80,1
b4d34d62,1
c4dace4f,1
8c66d388,1
d1ba1329,1
df492343,1
742b2f01,1
a4255aae,1
42e5fca4,1
e154dfba,1
77fd660a,1
0a20ada0,1
35bf0fc0,1
23b19477,1
595a461c,1
0bc07514,1
9f8827e5,1
771e48f9,1
a6a4bc9d,1
396c7b9b,1
a5529703,1
2b3ead3c,1
35d52d36,1
b50af4a2,1
81587270,1
e73282c5,1
6beb03eb,1
d08be85a,1
1193143d,1
a6f719df,1
aea397cd,1
a42f5454,1
ad8a7711,1
eb3b7670,1
b7fa63d4,1
5b8b4c19,1
8e0beebe,1
15628a99,1
ca46e2bd,1
39868deb,1
8766368c,1
eb9a92a1,1
95d65b05,1
a46e8a24,1
30e05318,1
b9bf1421,1
2e85baf1,1
1e0e6b4e,1
b66c5fee,1
f53ffa14,1
f143f549,1
d404f001,1
e1773ff7,1
02487a36,1
0af41ece,1
98366d40,1
f6f19fc8,1
f1d29e1d,1
099e4c17,1
3977c511,1
17090a44,1
19e40adf,1
52d5bc8d,1
f708121b,1
f008715d,1
36b81f59,1
